Agent,Grid Size,Number of Colors,Total No. of Regenerations until valid board generation,Total No. of Times Matches Occurred during init,Total No. of Deadlocks during init,Total No. of Shuffles/Deadlocks Occurred,Avg No. of Shuffles/Deadlocks Occurred per move,Total score per Game Setting,Avg score per Game Setting,Total Valid Moves Made,Avg Valid Moves Made,Total No. of Possible/Playable Moves,Avg No. of Possible/Playable Moves per config,Total No. of Avalanche Matches,Avg No. of Avalanche Matches per move,Total Moves Available per Game Setting,Total deterministic score after first move,Avg deterministic score after first move,Total non-deterministic score after first move,Avg non-deterministic score after first move,Total avalanche count after first move
bottom_agent,"(20, 20)",15,69,68,1,0,0,2022,40.44,500,10,11463,22.926,138,2.76,10,150,3,27,0.54,9
top_agent,"(20, 20)",15,16,15,1,0,0,1603,32.06,500,10,9016,18.032,33,0.66,10,150,3,0,0,0
bottom_agent,"(20, 20)",15,16,15,1,0,0,1881,37.62,500,10,7396,14.792,121,2.42,10,150,3,165,3.3,55
top_agent,"(20, 20)",15,32,31,1,0,0,1754,35.08,500,10,6654,13.308,70,1.4,10,150,3,161,3.22,50
bottom_agent,"(20, 20)",15,32,31,1,0,0,1890,37.8,500,10,7134,14.268,126,2.52,10,150,3,0,0,0
top_agent,"(20, 20)",15,6,5,1,0,0,1565,31.3,500,10,11953,23.906,20,0.4,10,150,3,9,0.18,3
bottom_agent,"(20, 20)",15,6,5,1,0,0,1762,35.24,500,10,9390,18.78,85,1.7,10,150,3,153,3.06,51
top_agent,"(20, 20)",15,21,20,1,0,0,1711,34.22,500,10,8999,17.998,64,1.28,10,150,3,0,0,0
bottom_agent,"(20, 20)",15,21,20,1,0,0,1880,37.6,500,10,9198,18.396,71,1.42,10,150,3,0,0,0
top_agent,"(20, 20)",15,2,1,1,0,0,1723,34.46,500,10,8224,16.448,62,1.24,10,150,3,9,0.18,3
bottom_agent,"(20, 20)",15,2,1,1,0,0,1942,38.84,500,10,7465,14.93,123,2.46,10,150,3,12,0.24,4
top_agent,"(20, 20)",15,2,1,1,0,0,1882,37.64,500,10,6165,12.33,94,1.88,10,150,3,0,0,0
bottom_agent,"(20, 20)",15,2,1,1,0,0,2327,46.54,500,10,5348,10.696,189,3.78,10,150,3,197,3.94,52
top_agent,"(20, 20)",15,3,2,1,0,0,1906,38.12,500,10,6603,13.206,79,1.58,10,150,3,15,0.3,5
bottom_agent,"(20, 20)",15,3,2,1,0,0,2048,40.96,500,10,7004,14.008,130,2.6,10,150,3,174,3.48,57
top_agent,"(20, 20)",15,7,6,1,0,0,1585,31.7,500,10,8180,16.36,26,0.52,10,150,3,0,0,0
bottom_agent,"(20, 20)",15,7,6,1,0,0,2143,42.86,500,10,5606,11.212,180,3.6,10,150,3,0,0,0
top_agent,"(20, 20)",15,12,11,1,0,0,1611,32.22,500,10,8808,17.616,35,0.7,10,150,3,21,0.42,7
bottom_agent,"(20, 20)",15,12,11,1,0,0,1730,34.6,500,10,8933,17.866,73,1.46,10,150,3,6,0.12,2
top_agent,"(20, 20)",15,27,26,1,0,0,1790,35.8,500,10,7548,15.096,77,1.54,10,150,3,0,0,0
bottom_agent,"(20, 20)",15,27,26,1,0,0,1804,36.08,500,10,8282,16.564,84,1.68,10,150,3,10,0.2,3
top_agent,"(20, 20)",15,71,70,1,0,0,1561,31.22,500,10,11092,22.184,16,0.32,10,150,3,0,0,0
bottom_agent,"(20, 20)",15,71,70,1,0,0,1725,34.5,500,10,10596,21.192,75,1.5,10,150,3,153,3.06,51
top_agent,"(20, 20)",15,55,54,1,0,0,1542,30.84,500,10,8536,17.072,13,0.26,10,150,3,0,0,0
bottom_agent,"(20, 20)",15,55,54,1,0,0,1566,31.32,500,10,11766,23.532,22,0.44,10,150,3,12,0.24,4
top_agent,"(20, 20)",15,39,38,1,0,0,1589,31.78,500,10,6203,12.406,29,0.58,10,150,3,0,0,0
bottom_agent,"(20, 20)",15,39,38,1,0,0,1654,33.08,500,10,5911,11.822,48,0.96,10,150,3,0,0,0
top_agent,"(20, 20)",15,10,9,1,0,0,1541,30.82,500,10,6692,13.384,13,0.26,10,150,3,0,0,0
bottom_agent,"(20, 20)",15,10,9,1,0,0,1923,38.46,500,10,5068,10.136,135,2.7,10,150,3,0,0,0
top_agent,"(20, 20)",15,10,9,1,0,0,1889,37.78,500,10,3445,6.89,125,2.5,10,150,3,3,0.06,1
bottom_agent,"(20, 20)",15,10,9,1,6,0.012,1652,33.04,500,10,7778,15.556,33,0.66,10,150,3,0,0,0
top_agent,"(20, 20)",15,28,27,1,0,0,1761,35.22,500,10,9111,18.222,83,1.66,10,150,3,0,0,0
bottom_agent,"(20, 20)",15,28,27,1,0,0,1890,37.8,500,10,7889,15.778,81,1.62,10,150,3,218,4.36,54
top_agent,"(20, 20)",15,1,0,1,0,0,1718,34.36,500,10,12148,24.296,23,0.46,10,150,3,3,0.06,1
bottom_agent,"(20, 20)",15,1,0,1,0,0,1560,31.2,500,10,8884,17.768,20,0.4,10,150,3,0,0,0
top_agent,"(20, 20)",15,45,44,1,0,0,1602,32.04,500,10,5159,10.318,18,0.36,10,150,3,3,0.06,1
bottom_agent,"(20, 20)",15,45,44,1,0,0,1572,31.44,500,10,5024,10.048,23,0.46,10,150,3,9,0.18,2
top_agent,"(20, 20)",15,36,35,1,0,0,1608,32.16,500,10,9436,18.872,20,0.4,10,150,3,0,0,0
bottom_agent,"(20, 20)",15,36,35,1,0,0,1611,32.22,500,10,9223,18.446,35,0.7,10,150,3,6,0.12,2
top_agent,"(20, 20)",15,16,15,1,0,0,1628,32.56,500,10,7963,15.926,40,0.8,10,150,3,0,0,0
bottom_agent,"(20, 20)",15,16,15,1,0,0,1524,30.48,500,10,6507,13.014,8,0.16,10,150,3,3,0.06,1
top_agent,"(20, 20)",15,5,4,1,0,0,1691,33.82,500,10,9592,19.184,41,0.82,10,150,3,15,0.3,5
bottom_agent,"(20, 20)",15,5,4,1,0,0,1764,35.28,500,10,8600,17.2,70,1.4,10,150,3,0,0,0
top_agent,"(20, 20)",15,49,48,1,0,0,1587,31.74,500,10,6921,13.842,28,0.56,10,150,3,12,0.24,4
bottom_agent,"(20, 20)",15,49,48,1,0,0,1912,38.24,500,10,5461,10.922,131,2.62,10,150,3,0,0,0
top_agent,"(20, 20)",15,6,5,1,0,0,1898,37.96,500,10,5827,11.654,127,2.54,10,150,3,3,0.06,1
bottom_agent,"(20, 20)",15,6,5,1,0,0,1908,38.16,500,10,7241,14.482,126,2.52,10,150,3,9,0.18,3
top_agent,"(20, 20)",15,48,47,1,0,0,1681,33.62,500,10,13218,26.436,59,1.18,10,150,3,0,0,0
bottom_agent,"(20, 20)",15,48,47,1,0,0,2951,59.02,500,10,7033,14.066,196,3.92,10,150,3,674,13.48,57
top_agent,"(20, 20)",15,5,4,1,0,0,1680,33.6,500,10,12505,25.01,55,1.1,10,150,3,3,0.06,1
bottom_agent,"(20, 20)",15,5,4,1,0,0,2064,41.28,500,10,7435,14.87,132,2.64,10,150,3,12,0.24,4
top_agent,"(20, 20)",15,13,12,1,0,0,1588,31.76,500,10,9198,18.396,29,0.58,10,150,3,0,0,0
bottom_agent,"(20, 20)",15,13,12,1,0,0,1720,34.4,500,10,6964,13.928,23,0.46,10,150,3,0,0,0
top_agent,"(20, 20)",15,28,27,1,0,0,1614,32.28,500,10,8858,17.716,36,0.72,10,150,3,3,0.06,1
bottom_agent,"(20, 20)",15,28,27,1,0,0,1571,31.42,500,10,5346,10.692,23,0.46,10,150,3,6,0.12,2
top_agent,"(20, 20)",15,43,42,1,0,0,1619,32.38,500,10,8484,16.968,20,0.4,10,150,3,0,0,0
bottom_agent,"(20, 20)",15,43,42,1,0,0,1685,33.7,500,10,9326,18.652,27,0.54,10,150,3,3,0.06,1
top_agent,"(20, 20)",15,0,0,0,0,0,1746,34.92,500,10,10134,20.268,75,1.5,10,150,3,0,0,0
bottom_agent,"(20, 20)",15,0,0,0,0,0,1616,32.32,500,10,8500,17,37,0.74,10,150,3,0,0,0
top_agent,"(20, 20)",15,0,0,0,0,0,1713,34.26,500,10,6111,12.222,70,1.4,10,150,3,0,0,0
bottom_agent,"(20, 20)",15,0,0,0,0,0,1939,38.78,500,10,3323,6.646,143,2.86,10,150,3,165,3.3,55
top_agent,"(20, 20)",15,0,0,0,0,0,1871,37.42,500,10,4569,9.138,71,1.42,10,150,3,14,0.28,4
bottom_agent,"(20, 20)",15,0,0,0,0,0,1934,38.68,500,10,7010,14.02,140,2.8,10,150,3,3,0.06,1
top_agent,"(20, 20)",15,2,1,1,0,0,1539,30.78,500,10,7413,14.826,13,0.26,10,150,3,6,0.12,2
bottom_agent,"(20, 20)",15,2,1,1,0,0,1557,31.14,500,10,6581,13.162,19,0.38,10,150,3,0,0,0
top_agent,"(20, 20)",15,52,51,1,0,0,1864,37.28,500,10,9643,19.286,113,2.26,10,150,3,21,0.42,7
bottom_agent,"(20, 20)",15,52,51,1,0,0,2239,44.78,500,10,10009,20.018,226,4.52,10,150,3,0,0,0
top_agent,"(20, 20)",15,20,19,1,0,0,1603,32.06,500,10,12497,24.994,33,0.66,10,150,3,10,0.2,3
bottom_agent,"(20, 20)",15,20,19,1,0,0,2940,58.8,500,10,9574,19.148,299,5.98,10,150,3,9,0.18,3
top_agent,"(20, 20)",15,13,12,1,0,0,1782,35.64,500,10,11796,23.592,89,1.78,10,150,3,0,0,0
bottom_agent,"(20, 20)",15,13,12,1,0,0,2118,42.36,500,10,9837,19.674,128,2.56,10,150,3,3,0.06,1
top_agent,"(20, 20)",15,18,17,1,0,0,1597,31.94,500,10,6532,13.064,31,0.62,10,150,3,21,0.42,7
bottom_agent,"(20, 20)",15,18,17,1,0,0,1602,32.04,500,10,5679,11.358,32,0.64,10,150,3,6,0.12,2
top_agent,"(20, 20)",15,21,20,1,0,0,1807,36.14,500,10,6988,13.976,97,1.94,10,150,3,6,0.12,2
bottom_agent,"(20, 20)",15,21,20,1,0,0,2254,45.08,500,10,7878,15.756,238,4.76,10,150,3,0,0,0
top_agent,"(20, 20)",15,68,67,1,0,0,1645,32.9,500,10,5498,10.996,45,0.9,10,150,3,0,0,0
bottom_agent,"(20, 20)",15,68,67,1,0,0,1573,31.46,500,10,7309,14.618,24,0.48,10,150,3,0,0,0
top_agent,"(20, 20)",15,13,12,1,0,0,1554,31.08,500,10,9678,19.356,17,0.34,10,150,3,0,0,0
bottom_agent,"(20, 20)",15,13,12,1,0,0,1756,35.12,500,10,10354,20.708,81,1.62,10,150,3,0,0,0
top_agent,"(20, 20)",15,21,20,1,0,0,1961,39.22,500,10,7162,14.324,146,2.92,10,150,3,180,3.6,57
bottom_agent,"(20, 20)",15,21,20,1,0,0,2086,41.72,500,10,4134,8.268,185,3.7,10,150,3,0,0,0
top_agent,"(20, 20)",15,45,44,1,0,0,1628,32.56,500,10,12089,24.178,35,0.7,10,150,3,12,0.24,4
bottom_agent,"(20, 20)",15,45,44,1,0,0,1847,36.94,500,10,15896,31.792,81,1.62,10,150,3,21,0.42,7
top_agent,"(20, 20)",15,44,43,1,0,0,1578,31.56,500,10,10381,20.762,17,0.34,10,150,3,0,0,0
bottom_agent,"(20, 20)",15,44,43,1,0,0,1627,32.54,500,10,8810,17.62,24,0.48,10,150,3,0,0,0
top_agent,"(20, 20)",15,0,0,0,0,0,1792,35.84,500,10,7751,15.502,79,1.58,10,150,3,0,0,0
bottom_agent,"(20, 20)",15,0,0,0,0,0,2131,42.62,500,10,8108,16.216,184,3.68,10,150,3,17,0.34,5
top_agent,"(20, 20)",15,30,29,1,0,0,1656,33.12,500,10,11924,23.848,50,1,10,150,3,0,0,0
bottom_agent,"(20, 20)",15,30,29,1,0,0,1634,32.68,500,10,10642,21.284,44,0.88,10,150,3,10,0.2,3
top_agent,"(20, 20)",15,79,78,1,0,0,1538,30.76,500,10,15020,30.04,11,0.22,10,150,3,6,0.12,2
bottom_agent,"(20, 20)",15,79,78,1,0,0,1977,39.54,500,10,12341,24.682,91,1.82,10,200,4,0,0,0
top_agent,"(20, 20)",15,8,7,1,0,0,1665,33.3,500,10,3965,7.93,51,1.02,10,150,3,15,0.3,5
bottom_agent,"(20, 20)",15,8,7,1,0,0,1578,31.56,500,10,4273,8.546,26,0.52,10,150,3,6,0.12,2
top_agent,"(20, 20)",15,23,22,1,0,0,1714,34.28,500,10,9256,18.512,69,1.38,10,150,3,3,0.06,1
bottom_agent,"(20, 20)",15,23,22,1,0,0,1759,35.18,500,10,8193,16.386,81,1.62,10,150,3,9,0.18,3
top_agent,"(20, 20)",15,32,31,1,0,0,1607,32.14,500,10,18984,37.968,20,0.4,10,150,3,18,0.36,6
bottom_agent,"(20, 20)",15,32,31,1,0,0,1757,35.14,500,10,12381,24.762,65,1.3,10,150,3,3,0.06,1
top_agent,"(20, 20)",15,0,0,0,0,0,1925,38.5,500,10,10463,20.926,130,2.6,10,150,3,6,0.12,2
bottom_agent,"(20, 20)",15,0,0,0,0,0,1810,36.2,500,10,8650,17.3,80,1.6,10,150,3,0,0,0
top_agent,"(20, 20)",15,31,30,1,0,0,1569,31.38,500,10,5133,10.266,22,0.44,10,150,3,6,0.12,2
bottom_agent,"(20, 20)",15,31,30,1,0,0,1886,37.72,500,10,5863,11.726,125,2.5,10,150,3,165,3.3,52
top_agent,"(20, 20)",15,30,29,1,0,0,1707,34.14,500,10,7404,14.808,66,1.32,10,150,3,9,0.18,3
bottom_agent,"(20, 20)",15,30,29,1,0,0,1633,32.66,500,10,5889,11.778,41,0.82,10,150,3,3,0.06,1
top_agent,"(20, 20)",15,7,6,1,0,0,1625,32.5,500,10,8455,16.91,21,0.42,10,150,3,0,0,0
bottom_agent,"(20, 20)",15,7,6,1,0,0,1554,31.08,500,10,10058,20.116,18,0.36,10,150,3,0,0,0
top_agent,"(20, 20)",15,31,30,1,0,0,1578,31.56,500,10,7362,14.724,24,0.48,10,150,3,0,0,0
bottom_agent,"(20, 20)",15,31,30,1,0,0,1655,33.1,500,10,6059,12.118,48,0.96,10,150,3,21,0.42,7
top_agent,"(20, 20)",15,9,8,1,0,0,1842,36.84,500,10,6942,13.884,92,1.84,10,200,4,12,0.24,4
bottom_agent,"(20, 20)",15,9,8,1,0,0,1769,35.38,500,10,7053,14.106,63,1.26,10,150,3,18,0.36,6
top_agent,"(20, 20)",15,11,10,1,0,0,1807,36.14,500,10,5793,11.586,86,1.72,10,150,3,3,0.06,1
bottom_agent,"(20, 20)",15,11,10,1,0,0,2115,42.3,500,10,5496,10.992,168,3.36,10,150,3,0,0,0
top_agent,"(20, 20)",15,3,2,1,0,0,1559,31.18,500,10,3252,6.504,19,0.38,10,150,3,6,0.12,2
bottom_agent,"(20, 20)",15,3,2,1,0,0,1610,32.2,500,10,2611,5.222,36,0.72,10,150,3,3,0.06,1
top_agent,"(20, 20)",15,20,19,1,0,0,1759,35.18,500,10,12208,24.416,85,1.7,10,150,3,3,0.06,1
bottom_agent,"(20, 20)",15,20,19,1,0,0,1863,37.26,500,10,9608,19.216,116,2.32,10,150,3,24,0.48,8
top_agent,"(20, 20)",15,3,2,1,0,0,1639,32.78,500,10,7256,14.512,45,0.9,10,150,3,9,0.18,3
bottom_agent,"(20, 20)",15,3,2,1,0,0,1765,35.3,500,10,7592,15.184,36,0.72,10,150,3,3,0.06,1
top_agent,"(20, 20)",15,47,46,1,0,0,1792,35.84,500,10,7196,14.392,94,1.88,10,150,3,24,0.48,8
bottom_agent,"(20, 20)",15,47,46,1,0,0,1753,35.06,500,10,5798,11.596,82,1.64,10,150,3,21,0.42,7
top_agent,"(20, 20)",15,12,11,1,0,0,1566,31.32,500,10,5057,10.114,19,0.38,10,150,3,6,0.12,2
bottom_agent,"(20, 20)",15,12,11,1,0,0,1601,32.02,500,10,4897,9.794,33,0.66,10,150,3,0,0,0
top_agent,"(20, 20)",15,11,10,1,0,0,1588,31.76,500,10,5275,10.55,29,0.58,10,150,3,0,0,0
bottom_agent,"(20, 20)",15,11,10,1,0,0,1704,34.08,500,10,4416,8.832,66,1.32,10,150,3,0,0,0
top_agent,"(20, 20)",15,21,20,1,0,0,1591,31.82,500,10,10805,21.61,24,0.48,10,150,3,30,0.6,10
bottom_agent,"(20, 20)",15,21,20,1,0,0,1955,39.1,500,10,8560,17.12,127,2.54,10,150,3,3,0.06,1
top_agent,"(20, 20)",15,8,7,1,0,0,1692,33.84,500,10,7049,14.098,61,1.22,10,150,3,6,0.12,2
bottom_agent,"(20, 20)",15,8,7,1,0,0,1561,31.22,500,10,6222,12.444,20,0.4,10,150,3,9,0.18,3
top_agent,"(20, 20)",15,4,3,1,0,0,1709,34.18,500,10,7467,14.934,55,1.1,10,150,3,9,0.18,3
bottom_agent,"(20, 20)",15,4,3,1,0,0,1745,34.9,500,10,6481,12.962,65,1.3,10,150,3,6,0.12,2
top_agent,"(20, 20)",15,51,50,1,0,0,1596,31.92,500,10,8098,16.196,30,0.6,10,150,3,0,0,0
bottom_agent,"(20, 20)",15,51,50,1,0,0,2022,40.44,500,10,8033,16.066,146,2.92,10,150,3,0,0,0
top_agent,"(20, 20)",15,28,27,1,0,0,1713,34.26,500,10,9322,18.644,67,1.34,10,150,3,6,0.12,2
bottom_agent,"(20, 20)",15,28,27,1,0,0,2268,45.36,500,10,9199,18.398,181,3.62,10,150,3,24,0.48,8
top_agent,"(20, 20)",15,54,53,1,0,0,1614,32.28,500,10,11457,22.914,23,0.46,10,150,3,0,0,0
bottom_agent,"(20, 20)",15,54,53,1,0,0,1782,35.64,500,10,10655,21.31,76,1.52,10,150,3,156,3.12,51
top_agent,"(20, 20)",15,12,11,1,0,0,1717,34.34,500,10,8543,17.086,71,1.42,10,150,3,0,0,0
bottom_agent,"(20, 20)",15,12,11,1,0,0,1822,36.44,500,10,9421,18.842,80,1.6,10,150,3,12,0.24,4
top_agent,"(20, 20)",15,60,59,1,0,0,1695,33.9,500,10,12388,24.776,65,1.3,10,150,3,0,0,0
bottom_agent,"(20, 20)",15,60,59,1,0,0,2007,40.14,500,10,9507,19.014,160,3.2,10,150,3,31,0.62,10
top_agent,"(20, 20)",15,2,1,1,0,0,1671,33.42,500,10,7481,14.962,39,0.78,10,200,4,18,0.36,6
bottom_agent,"(20, 20)",15,2,1,1,0,0,2203,44.06,500,10,8008,16.016,172,3.44,10,150,3,12,0.24,4
top_agent,"(20, 20)",15,90,89,1,0,0,1822,36.44,500,10,9687,19.374,74,1.48,10,150,3,9,0.18,3
bottom_agent,"(20, 20)",15,90,89,1,0,0,1638,32.76,500,10,9006,18.012,42,0.84,10,150,3,0,0,0
top_agent,"(20, 20)",15,9,8,1,0,0,1576,31.52,500,10,8503,17.006,24,0.48,10,150,3,0,0,0
bottom_agent,"(20, 20)",15,9,8,1,0,0,1609,32.18,500,10,7201,14.402,34,0.68,10,150,3,3,0.06,1
top_agent,"(20, 20)",15,3,2,1,0,0,1563,31.26,500,10,7799,15.598,16,0.32,10,150,3,3,0.06,1
bottom_agent,"(20, 20)",15,3,2,1,0,0,1912,38.24,500,10,6322,12.644,76,1.52,10,150,3,0,0,0
top_agent,"(20, 20)",15,19,18,1,0,0,1613,32.26,500,10,7680,15.36,35,0.7,10,150,3,21,0.42,7
bottom_agent,"(20, 20)",15,19,18,1,0,0,2074,41.48,500,10,6307,12.614,182,3.64,10,150,3,3,0.06,1
top_agent,"(20, 20)",15,15,14,1,0,0,1731,34.62,500,10,11901,23.802,77,1.54,10,150,3,0,0,0
bottom_agent,"(20, 20)",15,15,14,1,0,0,1748,34.96,500,10,5441,10.882,79,1.58,10,150,3,165,3.3,53
top_agent,"(20, 20)",15,18,17,1,0,0,1900,38,500,10,6584,13.168,118,2.36,10,150,3,0,0,0
bottom_agent,"(20, 20)",15,18,17,1,0,0,1765,35.3,500,10,5403,10.806,70,1.4,10,200,4,154,3.08,51
top_agent,"(20, 20)",15,18,17,1,0,0,1575,31.5,500,10,6949,13.898,25,0.5,10,150,3,0,0,0
bottom_agent,"(20, 20)",15,18,17,1,0,0,1821,36.42,500,10,7333,14.666,86,1.72,10,150,3,6,0.12,2
top_agent,"(20, 20)",15,15,14,1,0,0,1732,34.64,500,10,7783,15.566,68,1.36,10,150,3,3,0.06,1
bottom_agent,"(20, 20)",15,15,14,1,0,0,1622,32.44,500,10,7678,15.356,37,0.74,10,150,3,6,0.12,2
top_agent,"(20, 20)",15,8,7,1,0,0,1767,35.34,500,10,11157,22.314,85,1.7,10,150,3,27,0.54,9
bottom_agent,"(20, 20)",15,8,7,1,0,0,1659,33.18,500,10,9008,18.016,50,1,10,150,3,0,0,0
top_agent,"(20, 20)",15,7,6,1,0,0,1756,35.12,500,10,7210,14.42,70,1.4,10,150,3,3,0.06,1
bottom_agent,"(20, 20)",15,7,6,1,0,0,1931,38.62,500,10,5954,11.908,124,2.48,10,150,3,6,0.12,2
top_agent,"(20, 20)",15,3,2,1,0,0,1546,30.92,500,10,8558,17.116,14,0.28,10,150,3,0,0,0
bottom_agent,"(20, 20)",15,3,2,1,0,0,1563,31.26,500,10,10123,20.246,21,0.42,10,150,3,0,0,0
top_agent,"(20, 20)",15,27,26,1,0,0,1599,31.98,500,10,4187,8.374,32,0.64,10,150,3,0,0,0
bottom_agent,"(20, 20)",15,27,26,1,0,0,1889,37.78,500,10,4644,9.288,77,1.54,10,150,3,0,0,0
top_agent,"(20, 20)",15,2,1,1,0,0,1589,31.78,500,10,10692,21.384,27,0.54,10,150,3,18,0.36,6
bottom_agent,"(20, 20)",15,2,1,1,0,0,1731,34.62,500,10,9886,19.772,70,1.4,10,150,3,178,3.56,53
top_agent,"(20, 20)",15,28,27,1,0,0,1667,33.34,500,10,5901,11.802,37,0.74,10,150,3,31,0.62,10
bottom_agent,"(20, 20)",15,28,27,1,0,0,2118,42.36,500,10,6449,12.898,198,3.96,10,150,3,3,0.06,1
top_agent,"(20, 20)",15,28,27,1,0,0,1723,34.46,500,10,10019,20.038,72,1.44,10,150,3,0,0,0
bottom_agent,"(20, 20)",15,28,27,1,0,0,1757,35.14,500,10,11952,23.904,82,1.64,10,150,3,9,0.18,3
top_agent,"(20, 20)",15,17,16,1,0,0,1624,32.48,500,10,7557,15.114,24,0.48,10,150,3,0,0,0
bottom_agent,"(20, 20)",15,17,16,1,0,0,2032,40.64,500,10,6074,12.148,153,3.06,10,150,3,27,0.54,9
top_agent,"(20, 20)",15,12,11,1,0,0,1565,31.3,500,10,2815,5.63,21,0.42,10,150,3,3,0.06,1
bottom_agent,"(20, 20)",15,12,11,1,3,0.006,1597,31.94,500,10,4069,8.138,32,0.64,10,150,3,15,0.3,5
top_agent,"(20, 20)",15,14,13,1,0,0,2026,40.52,500,10,10274,20.548,167,3.34,10,150,3,0,0,0
bottom_agent,"(20, 20)",15,14,13,1,0,0,1913,38.26,500,10,9368,18.736,113,2.26,10,150,3,3,0.06,1
top_agent,"(20, 20)",15,22,21,1,0,0,1635,32.7,500,10,8495,16.99,28,0.56,10,150,3,3,0.06,1
bottom_agent,"(20, 20)",15,22,21,1,0,0,1600,32,500,10,8454,16.908,16,0.32,10,150,3,0,0,0
top_agent,"(20, 20)",15,13,12,1,0,0,1596,31.92,500,10,8027,16.054,32,0.64,10,150,3,0,0,0
bottom_agent,"(20, 20)",15,13,12,1,0,0,1796,35.92,500,10,6807,13.614,98,1.96,10,150,3,195,3.9,65
top_agent,"(20, 20)",15,19,18,1,0,0,1707,34.14,500,10,7367,14.734,29,0.58,10,150,3,3,0.06,1
bottom_agent,"(20, 20)",15,19,18,1,0,0,2070,41.4,500,10,7276,14.552,186,3.72,10,150,3,309,6.18,101
top_agent,"(20, 20)",15,10,9,1,0,0,1548,30.96,500,10,9790,19.58,16,0.32,10,150,3,0,0,0
bottom_agent,"(20, 20)",15,10,9,1,0,0,2169,43.38,500,10,8684,17.368,142,2.84,10,150,3,0,0,0
top_agent,"(20, 20)",15,29,28,1,0,0,1662,33.24,500,10,9712,19.424,47,0.94,10,150,3,3,0.06,1
bottom_agent,"(20, 20)",15,29,28,1,0,0,1773,35.46,500,10,7283,14.566,71,1.42,10,200,4,15,0.3,5
top_agent,"(20, 20)",15,40,39,1,0,0,1746,34.92,500,10,6909,13.818,79,1.58,10,150,3,0,0,0
bottom_agent,"(20, 20)",15,40,39,1,0,0,1627,32.54,500,10,5445,10.89,36,0.72,10,150,3,0,0,0
top_agent,"(20, 20)",15,17,16,1,0,0,1581,31.62,500,10,8035,16.07,27,0.54,10,150,3,6,0.12,2
bottom_agent,"(20, 20)",15,17,16,1,0,0,1779,35.58,500,10,8134,16.268,88,1.76,10,150,3,159,3.18,51
top_agent,"(20, 20)",20,3,2,1,0,0,1694,33.88,500,10,2927,5.854,64,1.28,10,150,3,15,0.3,5
bottom_agent,"(20, 20)",20,3,2,1,27,0.054,1748,34.96,500,10,19089,38.178,79,1.58,10,150,3,156,3.12,52
top_agent,"(20, 20)",20,12,11,1,0,0,1542,30.84,500,10,4435,8.87,14,0.28,10,150,3,0,0,0
bottom_agent,"(20, 20)",20,12,11,1,0,0,1610,32.2,500,10,4371,8.742,20,0.4,10,150,3,0,0,0
top_agent,"(20, 20)",20,8,7,1,0,0,1701,34.02,500,10,3257,6.514,65,1.3,10,150,3,6,0.12,2
bottom_agent,"(20, 20)",20,8,7,1,0,0,1566,31.32,500,10,2568,5.136,22,0.44,10,150,3,3,0.06,1
top_agent,"(20, 20)",20,1,0,1,0,0,1645,32.9,500,10,8508,17.016,48,0.96,10,150,3,0,0,0
bottom_agent,"(20, 20)",20,1,0,1,0,0,1678,33.56,500,10,5070,10.14,58,1.16,10,150,3,0,0,0
top_agent,"(20, 20)",20,4,3,1,0,0,1560,31.2,500,10,5217,10.434,16,0.32,10,150,3,9,0.18,3
bottom_agent,"(20, 20)",20,4,3,1,0,0,1573,31.46,500,10,5416,10.832,24,0.48,10,150,3,0,0,0
top_agent,"(20, 20)",20,6,5,1,0,0,1593,31.86,500,10,3896,7.792,30,0.6,10,150,3,27,0.54,9
bottom_agent,"(20, 20)",20,6,5,1,0,0,1577,31.54,500,10,3822,7.644,22,0.44,10,150,3,33,0.66,11
top_agent,"(20, 20)",20,0,0,0,0,0,1521,30.42,500,10,3049,6.098,7,0.14,10,150,3,0,0,0
bottom_agent,"(20, 20)",20,0,0,0,0,0,1678,33.56,500,10,3319,6.638,59,1.18,10,150,3,0,0,0
top_agent,"(20, 20)",20,3,2,1,0,0,1761,35.22,500,10,3355,6.71,68,1.36,10,150,3,0,0,0
bottom_agent,"(20, 20)",20,3,2,1,0,0,1602,32.04,500,10,4122,8.244,17,0.34,10,200,4,9,0.18,3
top_agent,"(20, 20)",20,4,3,1,0,0,1541,30.82,500,10,4509,9.018,13,0.26,10,150,3,3,0.06,1
bottom_agent,"(20, 20)",20,4,3,1,0,0,1680,33.6,500,10,4704,9.408,60,1.2,10,150,3,3,0.06,1
top_agent,"(20, 20)",20,4,3,1,0,0,1679,33.58,500,10,4082,8.164,59,1.18,10,150,3,0,0,0
bottom_agent,"(20, 20)",20,4,3,1,0,0,1677,33.54,500,10,3970,7.94,58,1.16,10,150,3,0,0,0
top_agent,"(20, 20)",20,5,4,1,0,0,1539,30.78,500,10,6219,12.438,13,0.26,10,150,3,0,0,0
bottom_agent,"(20, 20)",20,5,4,1,0,0,1782,35.64,500,10,3594,7.188,92,1.84,10,150,3,0,0,0
top_agent,"(20, 20)",20,9,8,1,0,0,1527,30.54,500,10,6081,12.162,9,0.18,10,150,3,0,0,0
bottom_agent,"(20, 20)",20,9,8,1,0,0,1569,31.38,500,10,5475,10.95,23,0.46,10,150,3,0,0,0
top_agent,"(20, 20)",20,8,7,1,0,0,1665,33.3,500,10,3695,7.39,54,1.08,10,150,3,0,0,0
bottom_agent,"(20, 20)",20,8,7,1,0,0,1842,36.84,500,10,3580,7.16,111,2.22,10,150,3,0,0,0
